,id,annotation_1,annotation_2,document,label
1687,1687,"본품,품질","화이트트러플 의 광채 보습 에센스,1,19",화이트트러플 의 광채 보습 에센스 가 듬뿍,2
1688,1688,"본품,품질","None,0,0",피부를 맑고 환하게 가꿔줘요,2
1689,1689,"본품,품질","보습감,6,9",깊고 진한 보습감도 오래 느낄 수 있답니다,2
1690,1690,"제품 전체,품질","컬링에센스,22,27",고정력 좋고 떡지거나 딱딱해지지 않는 컬링에센스,2
1691,1691,"제품 전체,품질","밀크바오밥 컬링에센스,23,34",히피펌 하고나니 부시시함 끝판왕이었는데 밀크바오밥 컬링에센스 사용하니 차분해지면서 컬링은 살아있고완전 좋아요,2
1692,1692,"제품 전체,품질","None,0,0",여기에 스프레이 까지 한 뻔 칙하고 뿌리면 하루 종일 신경꺼도 되네요,2
1693,1693,"패키지/구성품,품질","분사력,6,9",미트트처럼 분사력도 좋고 흐트러짐 없이 컬링 그대로,2
1694,1694,"제품 전체,일반","None,0,0",짱이돠,2
1695,1695,"제품 전체,일반","블러셔,31,34",봄이니까 곱게 메이크업 하고싶은데 이번에 만난 소장각블러셔 완전 대박,2
1696,1696,"제품 전체,일반","celefit #블러셔,1,13", 블러셔추천 ,2
1697,1697,"제품 전체,일반","블러셔,26,29",웜톤 쿨톤 모두 찰떡 같이 어울리는 소장각블러셔 에요,2
1698,1698,"본품,품질","블러셔,19,22",생기 있게 표현되고 유지력이 좋은 블러셔,2
1699,1699,"제품 전체,디자인","북유럽풍식기,23,29",식탁 위의 분위기를 밝고 예쁘게 해주는 북유럽풍식기,2
1700,1700,"제품 전체,디자인","골드마블 접시,7,14",고급스러운 골드마블 접시를 구입했어요,2
1701,1701,"제품 전체,디자인","식기,0,2",식기가 예쁘니 홈카페 분위기 오지고,2
1702,1702,"제품 전체,일반","대리석접시,27,32",브런치도 식사도 예쁘게 플레이팅 할 수 있는 대리석접시,2
1703,1703,"제품 전체,일반","식기,2,4",이 식기에 식사하니 기부니가 죠아요,2
1704,1704,"본품,품질","라스텔라 #셀리프마이크로밤,27,41",나름 열심히 관리한다 해도 채워지지 않는 촉촉함 라스텔라 셀리프마이크로밤 으로 해결했어요,2
1705,1705,"본품,일반","밤 타입 제형,0,7",밤 타입 제형이 부드럽고 빠르게 흡수 속까지 꽉 채워주는 수분감에 피부가 더 어려지는 느낌,2
1706,1706,"본품,품질","None,0,0",자기 전 듬뿍 발라 수면팩으로 사용하면 아침에 피부가 보들보들 쫀쫀하느낌이에요,2
1707,1707,"본품,편의성","가지데일리bha토너,34,44",각질제거 매번 귀찮은데 닦토 로 편하게 사용할 수 있는 가지데일리토너,2
1708,1708,"제품 전체,일반","None,0,0",귀차니즘 쩌는 날 위한 제품,2
1709,1709,"본품,품질","천연성분,0,4",천연성분이라 민감한 피부도 사용할 수 있는 착한토너,2
1710,1710,"제품 전체,일반","None,0,0",응 인정,2
1711,1711,"본품,품질","None,0,0",요 토너 사용하고 나니 피부가 매끈하니 화장도 잘 먹고 좋네요,2
1712,1712,"제품 전체,일반","뷰티챌린지 베스트템,7,17",믿고 쓰는 뷰티챌린지 베스트템,2
1713,1713,"제품 전체,일반","천영화장품 #보나쥬르토너,1,14",천영화장품 보나쥬르토너 강추해요,2
1714,1714,"본품,품질","None,0,0",진짜 지속력도 짱이다,2
1715,1715,"제품 전체,인지도","쿠션,27,29",연예인 가 추천할 만큼 믿을 수 있는 쿠션이에용,2
1716,1716,"패키지/구성품,디자인","None,0,0",일단 커서 좋당 ㅎㅎㅎ,2
1717,1717,"패키지/구성품,일반","스파우트,12,16",그리고 기본 구성에 스파우트 가 있어서 요새는 외출시 물 담아서 가지고 다니기 좋당,2
1718,1718,"제품 전체,디자인","화병,1,3",화병 너무 귀여움,2
1719,1719,"제품 전체,일반","3D감옥탈출,1,7",감옥탈출 이라는 게임인데 너무 좋아했다,2
1720,1720,"제품 전체,일반","게임,66,68",아직 는 룰을 다 이해못해서 지들만의 방식으로 놀았는데 어찌나 좋아하던지 서로 역할을 바꿔가며 주말내내 게임을 즐겼다,2
1721,1721,"제품 전체,일반","None,0,0",세계여러나라 익히기 딱 좋네요,2
1722,1722,"패키지/구성품,디자인","틴케이스,11,15",사진에는 안찍혔지만 틴케이스도 이쁜 게임,2
1723,1723,"제품 전체,일반","None,0,0",피부에 자극 없이 깨끗하게 사용할 수 있는 효자 아이템,2
1724,1724,"제품 전체,인지도","겨울수분크림,7,13",요즘 핫한 겨울수분크림으로 인기몰이 중이라는데 저만 늦게 알았지모에요,2
1725,1725,"제품 전체,디자인","핑크핑크,15,19",릴리유 물티슈 오픈하자마자 핑크핑크에 괜시리 기분좋아지네요,2
1726,1726,"본품,디자인","나뭇잎모양,5,10",물티슈에 나뭇잎모양을 보고 하나하나에 신경쓴게 보이는느낌,2
1727,1727,"본품,품질","아르간오일,0,5",아르간오일 함유로 촉촉하고 자극없고 마실수 있는물을 사용할정도로 안정성까지 굿,2
1728,1728,"본품,품질","천연 유래 추출물,40,49",내츄럴 셀룰로스로 각질을 부드럽게 밀어내고 오일성분으로 피지를 녹여주는 천연 유래 추출물이 배합되어있어요,2
1729,1729,"본품,품질","None,0,0",자극적이지않고 가지 쳔연유래 성분과 가지 비타민 성분이 합쳐진 저자극필링젤,2
1730,1730,"제품 전체,일반","None,0,0",블랙헤드 관리하기 이젠 어렵지않아요,2
1731,1731,"본품,일반","포도향,0,3",포도향 너무 기분이 좋아진다,2
1732,1732,"본품,일반","대용량,0,3",대용량이라 오래도록 사용할수있어서 굿굿,2
1733,1733,"본품,품질","None,0,0",염색을 많이하다보니 푸석거리고 빳빳한 머리카락이 부드럽고 차분한 머릿결이 되어버렸다,2
1734,1734,"본품,일반","향,13,14",머리를 묶었다 풀때마다 향이 넘좋아서 일부러 풀었다 묶엇다는ㅎㅎ,2
1735,1735,"제품 전체,일반","None,0,0",우리집 욕실에서 니가 젤좋다,2
1736,1736,"제품 전체,일반","None,0,0",머리부터 발끝까지 사용할수있는 제품,2
1737,1737,"본품,품질","100%퓨어 유기농 시어버터,0,15",퓨어 유기농 시어버터 단하나의 성분으로 최대효과를 낼수있는 너란아이,2
1738,1738,"본품,품질","None,0,0",순해서 좋다,2
1739,1739,"제품 전체,일반","None,0,0",아이와함께 사용해서좋다,2
1740,1740,"본품,품질","None,0,0",페이스 바디 입술 큐티클까지 건조한곳에 보습쵝오,2
1741,1741,"본품,품질","None,0,0",팔뒷꿈치 발바닥갈라진곳도 시어버터 하나 바르면 매끈해질정도로 보습력은 최강인듯,2
1742,1742,"제품 전체,일반","None,0,0",요즘 나의 관심사는 내피부를 더 꿀피부로 만들어줄 제품 사용하기,2
1743,1743,"제품 전체,편의성","물티슈처럼 뽑아서 사용하는 #SOS마스크팩,11,34",아침에 일어나자마자 물티슈처럼 뽑아서 사용하는 마스크팩 을 초만 올려두는데 넘 간편하고 좋아요,2
1744,1744,"본품,품질","None,0,0",초면 흡수 끝,2
1745,1745,"본품,일반","장미향,0,3",장미향이 은은하게 나서 잠잘 때도 기분 좋고장미수가 들어가있어서 화장도 잘먹어서 좋아요,2
1746,1746,"패키지/구성품,편의성","개별 포장되어있는 팩,0,11",개별 포장되어있는 팩은 여행갈때 챙겨다니기 딱,2
1747,1747,"제품 전체,일반","리파캐럿,12,16",꾸준히 사용하고 있는 리파캐럿,2
1748,1748,"본품,품질","리프팅,0,3",리프팅엔 이거만한게없지,2
1749,1749,"제품 전체,디자인","핑쿠핑쿠,5,9",맘에드는 핑쿠핑쿠,2
1750,1750,"본품,품질","로하셀글로시립스탬프,10,20",발색력 짱 좋은 로하셀글로시립스탬프,2
1751,1751,"본품,품질","None,0,0",지속력 좋아 하루종일 지워지지 않아 외출할때 이런 완소템이 없네요,2
1752,1752,"본품,품질","None,0,0",글로시하면서 촉촉한 광택,2
1753,1753,"제품 전체,일반","None,0,0",완전 제 스타일이랍니다,2
1754,1754,"본품,품질","None,0,0",요고 바르고 간날은 피부톤도 환해지고 생기 뿜뿜,2
1755,1755,"제품 전체,일반","로하셀글로시립스탬프틴트,1,13",로하셀글로시립스탬프틴트추천 해드려요,2
1756,1756,"제품 전체,품질","발로파워젤세제,27,34",유아세제 전용으로만 사용하다가 효소세제 인 발로파워젤세제 로 바꿨더니 와우 세정력이 다르네요,2
1757,1757,"본품,품질","3배 고농축,28,34",덴마크효소세제 홈쇼핑 완판소식에 엄청 궁금했는데 배 고농축이라 적은양으로도 깨끗하게,2
1758,1758,"본품,일반","향,0,1",향도 좋고 안심하고 사용할 수 있으니 자꾸자꾸 손이 갈 수 밖에 없어요 ㅋㅋㅋ,2
1759,1759,"제품 전체,인지도","None,0,0",역시 입소문 난 이유가 있었네요,2
1760,1760,"제품 전체,일반","아이라이너,17,22",아이라인 문신한 적이 있어 아이라이너 최근에 잘 사용하지 않았었는데 문신 있어도 확실히 한거랑 안한거랑 차이가 확,2
1761,1761,"본품,품질","시세이도 #잉크스토로크아이라이너,1,18",시세이도 잉크스토로크아이라이너 사용중 인데 메이크업 후 눈매가 더 또렷해 지네요,2
1762,1762,"본품,품질","None,0,0",부드럽고 밀착력이 우수해 그리기도 편하고 자형 돌기 스마트컨테이너가 깔끔하고 지속력도 좋아 완전 만족중,2
1763,1763,"제품 전체,일반","None,0,0",완전 맘에 들어요,2
1764,1764,"제품 전체,일반","None,0,0",추천추천,2
1765,1765,"제품 전체,일반","마스크팩,7,11",정말 대박 마스크팩 발견했어요,2
1766,1766,"제품 전체,일반","아이릴리프 #블랙미라클마스크,27,42",제가 사용해 본것중에 단연 최고라고 할수 있는아이릴리프 블랙미라클마스크 ,2
1767,1767,"본품,품질","None,0,0",성분도 좋고 뻑뻑하지도 않아 발림성도 너무 좋아요,2
1768,1768,"본품,품질","None,0,0",요론거 바르고 시간지나면 마르면서 보통 얼굴이 당기는데 전혀 그런거 없이 물에도 잘 닦여지네요,2
1769,1769,"본품,품질","None,0,0",사용하면서도 좋다는게 느껴졌는데 더 대박은 사용후 노폐물이 쏙 빠져나가 만지면 보들보들 아기피부 같다는거에요,2
1770,1770,"본품,품질","None,0,0",다음날 화장이 어찌나 잘 먹는지,2
1771,1771,"제품 전체,일반","블랙미라클,27,32",한번 쓰면 계속 사용하게 된다더니 저도 이제 블랙미라클 꾸준히 쓸것 같아요,2
1772,1772,"제품 전체,일반","None,0,0",저처럼 모공 피지관리 탄력관리 등 피부고민 많으신분들 꼭 한번 써보세요,2
1773,1773,"제품 전체,일반","None,0,0",강력추천 해드립니다,2
1774,1774,"본품,일반","제형,4,6",실키한 제형에 끈적이지 않고 산뜻한 마무리감이 너무 좋은 아토베리어로션 과 아토베리어크림 속 하얀 더마온 캡슐이 사르르 녹아 눈에 보이는 보습을 책임지는 아토베리어크림,2
1775,1775,"본품,품질","None,0,0",덕분에 제 피부장벽 이 그 어느때 보다 탄탄하게 강화된 것 같아 너무 만족스럽네요,2
1776,1776,"본품,품질","아토베리어365 로션,18,29",오늘은 겟잇뷰티 라라리뷰에 나온 아토베리어 로션 꿀팁을 이용해 파운데이션에 로션을 섞어 메이크업을 하고 나갔더니 하루종일 촉촉촉 ,2
1777,1777,"제품 전체,일반","로션팩,0,3",로션팩도 강추,2
1778,1778,"제품 전체,일반","None,0,0",한번 사용해 보면 그 매력에 푹 빠져 버리실거에요,2
1779,1779,"제품 전체,일반","선크림,19,22",끈적임 전혀 없고 백탁현상 없는 선크림추천 해드려요,2
1780,1780,"제품 전체,일반","로하셀데일리선라이트터치스탬프,15,30",바로 제가 요즘 사용하는 로하셀데일리선라이트터치스탬프 인데요,2
1781,1781,"브랜드,일반","로하셀,10,13",사용해보고 역시 로하셀 이란 생각이 들더라구요,2
1782,1782,"본품,일반","워터타입,26,30",손에 묻히지 않아도 가볍게 바를수 있는 촉촉한 워터타입으로 화장위에 덧발라도 화장이 밀리거나 뭉치지 않아요,2
1783,1783,"본품,품질","None,0,0",그럼에도 강력한 차단력으로 자외선으로부터 우리 피부를 보호해주죠,2
1784,1784,"제품 전체,일반","None,0,0",요고 완전 인생템이네요,2
1785,1785,"제품 전체,일반","None,0,0",파우치에 쏙 넣고 자주 자주 발라줘야겠어요,2
1786,1786,"본품,품질","None,0,0",확실히 부드럽고 찰랑거리는 머릿결을 느낄수 있어 너무 좋네요,2
1787,1787,"본품,일반","향,5,6",하루종일 향수 뿌린듯 은은한 향은 더운 여름철 땀냄새로 고생하는 분들에게도 좋을듯 싶어요,2
1788,1788,"본품,일반","향,18,19",결혼 후 인위적인 느낌 때문에 향수 사용을 잘 하지 않았는데 요건 거부감 없는 은은한 향에 잔향도 너무 좋아 외출할때마다 뿌리고 다닌답니다,2
1789,1789,"본품,품질","None,0,0",전에 사용하던 사 블랑쉬 향 보다 더 오래 가더라구요,2
1790,1790,"본품,다양성","8가지 시리즈,0,7",가지 시리즈라 기분에 따라 골라 사용할수 있으며 두가지 조합하면 또다른 향으로 사용이 가능하니 완전 마음에 들어 추천합니다,2
1791,1791,"제품 전체,일반","유아세제,25,29",우리 꼬맹이들 어릴 때 부터 쭈욱 사용하던 유아세제 라 믿고 지인에게 선물 할 수 있어요,2
1792,1792,"제품 전체,일반","None,0,0",받는분도 마음에 들어하시겠죠,2
1793,1793,"제품 전체,품질","None,0,0",친환경적이고 반영구적이라 화학적인 성분 걱정없이 경제적으로 사용할 수 있어 자기 몸을 소중히 여기는 여성들에게 각광을 받고 있는데요,2
1794,1794,"제품 전체,인지도","캐나다에서 만든 세계판매 1위 제품인 #디바컵,2,27",전 캐나다에서 만든 세계판매 위 제품인 디바컵 을 직구해서 사용하고 있었는데 최대 시간동안 어떤 활동을 해도 샘 걱정없이 착용이 가능하고 라텍스 프리 프리 플라스틱제로 화학프리 무색   실리콘으로 제작하여 안심하고 사용중이랍니다,2
1795,1795,"제품 전체,일반","디바컵,11,14",그런데 이렇게 좋은 디바컵이 올 여름부터 직구가 아닌 국내 온오프라인 유통채널을 통해 만날 수 있다고 하는데요,2
1796,1796,"제품 전체,일반","None,0,0",너무 좋아 지인들에게도 추천해 줬었는데 정말 기대되네요,2
1797,1797,"제품 전체,가격","레고60174숲속경찰본부,1,14",레고숲속경찰본부 구입해 왔는데  할인 행사도 진행중이라 완전 저렴하게 구입한 거 있죠,2
1798,1798,"제품 전체,일반","레고,38,40",아직 어린이날 선물 구입 못하셨다면 아이들 창의력발달에 좋은 레고 어떠세요,2
1799,1799,"본품,품질","탁상용선풍기,37,43",컴퓨터 하는곳이 막혀 있어 벌써부터 일하다 보면 덥고 답답했는데 탁상용선풍기 사용하니 너무 시원하고 좋으당,2
